product_name,sum(sales)
Contemporary Borderless Frame,36.0
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",36.0
Economy #2 Pencils,35.0
Acme Kleencut Forged Steel Scissors,35.0
Xerox 1926,35.0
Xerox 1980,35.0
Avery 498,35.0
Plastic Stacking Crates & Casters,35.0
Assorted Color Push Pins,34.0
Avery 509,33.0
"Super Bands, 12/Pack",33.0
"""Pressboard Data Binder, Crimson, 12"""" X 8 1/2""""""",33.0
Wilson Jones Hanging Recycled Pressboard Data Binders,33.0
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),33.0
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.0
"OIC #2 Pencils, Medium Soft",32.0
Avery Hidden Tab Dividers for Binding Systems,32.0
Newell 346,32.0
Xerox 1958,32.0
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",31.0
Xerox 190,30.0
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",30.0
Plantronics Single Ear Headset,30.0
Xerox 1983,30.0
"Alliance Big Bands Rubber Bands, 12/Pack",30.0
Jiffy Padded Mailers with Self-Seal Closure,30.0
"Eldon 300 Class Desk Accessories, Black",30.0
Hammermill Color Copier Paper (28Lb. and 96 Bright),30.0
Pencil and Crayon Sharpener,30.0
UniKeep View Case Binders,29.0
Newell 322,29.0
Round Ring Binders,29.0
Economy Binders,29.0
Rediform Voice Mail Log Books,29.0
Newell 313,28.0
Avery Reinforcements for Hole-Punch Pages,28.0
Bagged Rubber Bands,27.0
"""Ampad Evidence Wirebond Steno Books, 6"""" x 9""""""",27.0
SanDisk Cruzer 8 GB USB Flash Drive,27.0
Self-Adhesive Address Labels for Typewriters with Dispenser Box,27.0
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.0
Newell 340,26.0
Avery Binder Labels,26.0
SanDisk Cruzer 4 GB USB Flash Drive,26.0
Xerox 1985,26.0
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",26.0
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",26.0
Newell 339,26.0
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.0
Colored Push Pins,25.0
Translucent Push Pins by OIC,25.0
Newell 329,24.0
BIC Brite Liner Grip Highlighters,24.0
Avery 497,24.0
Serrated Blade or Curved Handle Hand Letter Openers,24.0
Avery 507,24.0
Newell 338,24.0
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.0
Self-Adhesive Ring Binder Labels,22.0
Avery 510,22.0
Sanford Pocket Accent Highlighters,22.0
Rediform S.O.S. Phone Message Books,20.0
Maxell 4.7GB DVD-R 5/Pack,20.0
Newell 323,20.0
Avery Hi-Liter Fluorescent Desk Style Markers,20.0
Nu-Dell EZ-Mount Plastic Wall Frames,20.0
Sterling Rubber Bands by Alliance,20.0
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.0
Acco Glide Clips,20.0
Newell 307,19.0
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",18.0
Loose Memo Sheets,18.0
Hoover Commercial Lightweight Upright Vacuum,18.0
12 Colored Short Pencils,18.0
Insertable Tab Indexes For Data Binders,18.0
Unpadded Memo Slips,18.0
Avery 502,18.0
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",18.0
Avery 479,17.0
Wilson Jones Suede Grain Vinyl Binders,17.0
Xerox 1901,17.0
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",16.0
Maxell CD-R Discs,16.0
"Quartet Alpha White Chalk, 12/Pack",16.0
Boston 1900 Electric Pencil Sharpener,15.0
SANFORD Liquid Accent Tank-Style Highlighters,15.0
Wirebound Voice Message Log Book,15.0
Color-Coded Legal Exhibit Labels,15.0
Acme Serrated Blade Letter Opener,14.0
Design Ebony Sketching Pencil,14.0
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,14.0
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,14.0
OIC Thumb-Tacks,13.0
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0
"Brites Rubber Bands, 1 1/2 oz. Box",13.0
Alliance Rubber Bands,13.0
Xerox 1984,13.0
Xerox 1922,12.0
Avery 482,12.0
Xerox 1969,12.0
Acco Economy Flexible Poly Round Ring Binder,11.0
Maxell 4.7GB DVD+R 5/Pack,11.0
Computer Printout Index Tabs,11.0
PNY Rapid USB Car Charger - Black,10.0
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,10.0
Letter Slitter,10.0
Storex Flexible Poly Binders with Double Pockets,10.0
Newell 342,10.0
Newell 337,10.0
Avery 484,9.0
Kleencut Forged Office Shears by Acme United Corporation,9.0
Newell 308,8.0
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",8.0
4009 Highlighters,8.0
Stockwell Gold Paper Clips,8.0
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,8.0
Xerox 1989,8.0
Grip Seal Envelopes,7.0
Xerox 20,6.0
Avery 5,6.0
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,2.0
Tennsco 16-Compartment Lockers with Coat Rack,
"""Pressboard Covers with Storage Hooks, 9 1/2"""" x 11""""",
"""Belkin 19"""" Vented Equipment Shelf",
"""Ampad Poly Cover Wirebound Steno Book, 6"""" x 9"""" Assorted Colors",
"""Eldon Delta Triangular Chair Mat, 52"""" x 58""""",
"""Eureka Recycled Copy Paper 8 1/2"""" x 11""""",
"""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11""""",
"""Acme Design Line 8"""" Stainless Steel Bent Scissors w/Champagne Handles",
"""Tenex 46"""" x 60"""" Computer Anti-Static Chairmat",
"Barricks Coffee Table, with Bottom Storage",
"""Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"""" Deep",
"""Square Credit Card Reader, 4 1/2"""" x 4 1/2"""" x 1""""",
"Chromcraft Conference Table, Fully Assembled",
Ibico EPK-21 Electric Binding System,
Canon PC1060 Personal Laser Copier,
"""Linden 10"""" Round Wall Clock",
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",
"""REDIFORM Incoming/Outgoing Call Register, 11"""" X 8 1/2""""",
"""Safco Wire Cube Shelving System, For Use as 4 or 5 14"""" Cubes",
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,
"""Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"""" x 13"""" ",
"""Acco Pressboard Covers with Storage Hooks, 9 1/2"""" x 11""""",
"""Wirebound Message Books, Four 2 3/4"""" x 5"""" Forms per Page",
Cubify CubeX 3D Printer Double Head Print,
"""1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"""" X 11"""" Cards",
"""Tenex V2T-RE Standard Weight Series Chair Mat, 45"""" x 53""""",
"""Recycled Desk Saver Line """"While You Were Out"""" Book",
Bady BDG101FRU Card Printer,
Canon PC940 Copier,
Lexmark MX611dhe Monochrome Laser Printer,
"""Adams Write n' Stick Phone Message Book, 11"""" X 5 1/4""""",
"""RSVP Cards & Envelopes, Blank White, 8-1/2"""" X 11""""",
Zebra ZM400 Thermal Label Printer,
"""GE 48"""" Fluorescent Tube",
GBC DocuBind P400 Electric Binding System,
Star Micronics TSP100 TSP143LAN Receipt Printer,
Avaya IP Phone 1140E VoIP phone,
"Hon Wood Table, Adjustable Height",
"""Tyvek Interoffice Envelopes, 9 1/2"""" x 12 1/2""""",
"""Fiskars 8"""" Scissors",
Cisco TelePresence System EX90 Videoconferencing Unit,
"Contract Clock, 14""",
Xerox WorkCentre 6505DN Laser Multifunction Printer,
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",
"Epson Printer, Wireless",
"""Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""""X8 1/2""""",
"""Xerox Color Copier Paper, 11"""" x 17""""",
High Speed Automatic Electric Letter Opener,
"""OIC Binder Clips, Mini, 1/4"""" Capacity",
"""Rubbermaid ClusterMat Chairmats, Mat Size- 66"""" x 60""""",
"3D Systems Cube Printer, 2nd Generation, White",
"""Message Book, Standard Line """"While You Were Out""""",
Sharp AL-1530CS Digital Copier,
Ativa V4110MDD Micro-Cut Shredder,
"""Message Book, Wirebound, Four 5 1/2"""" X 4"""" Forms/Pg.",
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2""",
"""GBC Twin Loop Wire Binding Elements, 9/16"""" Spine",
"""Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"""" Cut",
Cisco SPA525G2 5-Line IP Phone,
"""Avery 3 1/2"""" Diskette Storage Pages",
"""Belkin 19"""" Center-Weighted Shelf",
"""HP Designjet T520 Inkjet Large Format Printer - 24"""" Color""",
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",
Cisco 9971 IP Video Phone Charcoal,
"""Ampad Gold Fibre Wirebound Steno Books, 6"""" x 9""""",
"Hon Wood Table, with Bottom Storage",
"Barricks Round Table, with Bottom Storage",
"""Wilson Jones Elliptical Ring 3 1/2"""" Capacity Binders",
"""SKILCRAFT Telephone Shoulder Rest, 2"""" x 6.5"""" x 2.5""""",
"""Avery Trapezoid Ring Binder, 3"""" Capacity",
Xiaomi Mi3,
Nokia Lumia 1020,
Okidata MB760 Printer,
LG G2,
Panasonic KX MB2061 Multifunction Printer,
"""TOPS """"Important Message"""" Pads",
Samsung Galaxy Note 2,
"""Wirebound Message Books, 2 7/8"""" x 5""""",
"Hon Round Table, Rectangular",
"Chromcraft Computer Table, Rectangular",
"""Universal Ultra Bright White Copier/Laser Paper, 8 1/2"""" x 11""""",
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",
"3D Systems Cube Printer, 2nd Generation, Magenta",
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11""",
"""Rediform Wirebound """"Phone Memo"""" Message Book",
"""6"""" Cubicle Wall Clock",
Canon imageCLASS 2200 Advanced Copier,
Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,
"Career Cubicle Clock, 8 1/4""",
"Barricks Round Table, Rectangular",
"""Mead 1st Gear 2"""" Zipper Binder",
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",
Hewlett-Packard Desktjet 6988DT Refurbished Printer,
Cubify CubeX 3D Printer Triple Head Print,
"""""""While you Were Out"""" Message Book",
